Empresa;Tipo;Servico;ID_Prestador;Nr_nf;Ds_Obs_Cmc;Vl_Solicitacao_Total;Solicitação;Pedido;Ds_Compra;Prioridade;Data;Data_Prev;Natureza da Solicitacao;Usuario;Situacao
9;CORRETIVO;ELETRICA;MARCO AURELIO DA SILVA;;NF 39 - PAGAENTO PARA 07/06/2024;350.0;5172;20502.0;REALIZADA;NORMAL;27/05/2024;28/05/2024;SERVICO/PRODUTO;1856;APROVADA
13;;;;1135.0;LINK DO MATERIAL ENVIADO POR EMAIL;133.56;5174;20606.0;PENDENTE;NORMAL;27/05/2024;06/06/2024;COMPRA;1856;APROVADA
1;CORRETIVO;INDUSTRIAL;EDVALDO PEREIRA DE MOURA ;;NF 33 - PAGAMENTO PARA 12/05/2024;1750.0;5176;20511.0;REALIZADA;NORMAL;28/05/2024;28/05/2024;SERVICO/PRODUTO;1856;APROVADA
9;AQUISI��O ;JARDINAGEM;ALS JARDINS CASA E CONSTRUCAO LTDA;255.0;NF 255 - DEPOSITO PARA 07/06/2024;1344.0;5177;20510.0;REALIZADA;NORMAL;28/05/2024;28/05/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;TELEFONIA;TATITELE TELECOMUNICA��ES;;NF 8171 - VENCIMENTO 10/06/2024;998.16;5181;20512.0;REALIZADA;NORMAL;28/05/2024;28/05/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;2969.0;PODE SEGUIR A COMPRA COM O FORNECEDOR QUE SEMPRE COMPRAMOS;1968.0;5188;20558.0;PENDENTE;ALTA;29/05/2024;01/07/2024;COMPRA;1856;APROVADA
1;;;;572104.0;LINK DOS MATERIAIS ENVIADO POR EMAIL;569.44;5189;20588.0;PENDENTE;NORMAL;29/05/2024;05/06/2024;COMPRA;1856;APROVADA
2;;;;57098.0;LINK DO MATERIAL ENVIADO POR EMAIL;800.0;5190;20701.0;PENDENTE;NORMAL;29/05/2024;11/06/2024;COMPRA;1856;APROVADA
25;CORRETIVO;MARCENARIA;JOAO CARLOS GUIMARAES;;NF 19 - DEPOSITO PARA 11/06;290.0;5195;20546.0;REALIZADA;NORMAL;29/05/2024;29/05/2024;SERVICO/PRODUTO;1857;APROVADA
24;CORRETIVO;MARCENARIA;JOAO CARLOS GUIMARAES;;NF 18 - DEPOSITO PARA 11/06;850.0;5196;20547.0;REALIZADA;NORMAL;29/05/2024;29/05/2024;SERVICO/PRODUTO;1857;APROVADA
1;CORRETIVO;ELEVADORES;TK ELEVADORES BRASIL LTDA;;NF 70135 - BOLETO COM VENCIMENTO PARA 24/06;691.61;5197;20549.0;REALIZADA;NORMAL;29/05/2024;29/05/2024;SERVICO/PRODUTO;1857;APROVADA
13;CORRETIVO;MANUTENCAO ;CARLOS ANDRE FERREIRA DA SILVA;;NF 12 - DEPOSITO PARA 12/06;3973.0;5198;20550.0;REALIZADA;NORMAL;29/05/2024;29/05/2024;SERVICO/PRODUTO;1857;APROVADA
1;PREVENTIVO;ESTACIONAMENTO;LA VIA ESTACIONAMENTO;;NF 53783 - OBS:VENCIMENTO PARA 30/05, POREM PODE SER PAGO ATE 05/06;3200.0;5200;20563.0;REALIZADA;NORMAL;29/05/2024;03/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;CIVIL;COMERCIAL DE FERRAGENS E FERRAMENTAS PRATES LTDA ;4843.0;NF 4843 - VENCIMENTO 07/06/2024;257.0;5208;20570.0;REALIZADA;NORMAL;03/06/2024;03/06/2024;SERVICO/PRODUTO;1856;APROVADA
18;;;;89816.0;LINK ENVIADO POR EMAIL;148.0;5213;21060.0;PENDENTE;MEDIA;03/06/2024;25/06/2024;COMPRA;1856;APROVADA
19;;;;430.0;SEGUIR O MODELO ENVIADO POR EMAIL;220.0;5214;21433.0;PENDENTE;MEDIA;03/06/2024;16/07/2024;COMPRA;1856;APROVADA
25;PREVENTIVO;ZELADORIA;JOSE MANOEL GARCIA ;;NF 12 - DEPOSITO PARA 01/07;875.0;5215;20595.0;REALIZADA;NORMAL;03/06/2024;04/06/2024;SERVICO/PRODUTO;1857;APROVADA
18;PREVENTIVO;AR CONDICIONADO;MBR CLIMATIZA�AO;;NF 1109 - DEPOSITO PARA 17/06;467.86;5216;20601.0;REALIZADA;NORMAL;03/06/2024;04/06/2024;SERVICO/PRODUTO;1857;APROVADA
841;CONTRATA��O ;LIMPEZA ;BEST SHINE SERVI�OS LTDA;;NF 5880 - DEPOSITO COM VENCIMENTO PARA 12/06;2280.0;5217;20694.0;REALIZADA;NORMAL;03/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;;;;293741.0;;12100.53;5218;20665.0;PENDENTE;NORMAL;03/06/2024;18/06/2024;COMPRA;1851;APROVADA
1;;;;296763.0;;12091.37;5219;20659.0;PENDENTE;NORMAL;03/06/2024;18/06/2024;COMPRA;1851;APROVADA
29;PREVENTIVO;ELEVADORES;IN PLACE ELEVADORES;;NF 639 - VENCIMENTO 10/06/2024;250.0;5221;20616.0;REALIZADA;NORMAL;04/06/2024;05/06/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;ELEVADORES;IN PLACE ELEVADORES;;NF 640 - VENCIMENTO 10/06/2024;250.0;5223;20615.0;REALIZADA;NORMAL;04/06/2024;05/06/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;45899.0;LINK DO MATERIAL ENVIADO POR EMAIL;142.5;5224;21080.0;PENDENTE;NORMAL;04/06/2024;26/06/2024;COMPRA;1856;APROVADA
1;;;;677555.0;;3767.21;5234;20727.0;PENDENTE;NORMAL;04/06/2024;17/06/2024;COMPRA;1851;APROVADA
25;PREVENTIVO;AR CONDICIONADO;BIANCA CAROLINE LINO TAVARES ;;NF 2024/9 - DEPOSITO PARA 18/06;600.0;5241;20667.0;REALIZADA;NORMAL;04/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
24;CORRETIVO;ELETRICA;FABRICIO ANTONIO DOS SANTOS ;;NF 4 - DEPOSITO PARA 14/06;1800.0;5243;20647.0;REALIZADA;NORMAL;05/06/2024;07/06/2024;SERVICO/PRODUTO;1857;APROVADA
23;PREVENTIVO;LIMPEZA VITRINE ;ANDERSON RICARDO DE ARRUDA;;NF 151 - DEPOSITO PARA 10/06;300.0;5244;20648.0;REALIZADA;NORMAL;05/06/2024;07/06/2024;SERVICO/PRODUTO;1857;APROVADA
9;CORRETIVO;CIVIL;VR VIDROS EIRELI ;;NF 127 - VENCIMENTO PARA 18/06;690.0;5246;20669.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
25;PREVENTIVO;MONITORAMENTO;GRUPO MALTA ;;NF 2428 - BOLETO PARA 15/06;6539.5;5247;20693.0;REALIZADA;NORMAL;04/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
841;PREVENTIVO;TECNOLOGIA;TRILOGO TECNOLOGIA ;;NF 29167 - BOLETO PARA 17/06;194.19;5248;20670.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;PREVENTIVO;TECNOLOGIA;TRILOGO TECNOLOGIA ;;NF 29165 - BOLETO PARA 17/06;3787.72;5250;20692.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
402;PREVENTIVO;TECNOLOGIA;TRILOGO TECNOLOGIA ;;NF 29166 - BOLETO PARA 17/06;387.64;5252;20673.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
831;PREVENTIVO;TECNOLOGIA;TRILOGO TECNOLOGIA ;;NF 29171 - BOLETO PARA 17/06;387.64;5253;20674.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
801;PREVENTIVO;TECNOLOGIA;TRILOGO TECNOLOGIA ;;NF 29170 - BOLETO PARA 17/06;219.1;5254;20675.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
605;PREVENTIVO;TECNOLOGIA;TRILOGO TECNOLOGIA ;;NF 29174 - BOLETO PARA 17/06;408.01;5255;20676.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
607;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 26 - BOLETO COM VENCIMENTO PARA 18/06;390.0;5261;20679.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
8;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 28 - BOLETO COM VENCIMENTO PARA 18/06;2800.0;5262;20683.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
2;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 25 - BOLETO COM VENCIMENTO PARA 18/06;590.0;5263;20685.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
9;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 29 - BOLETO COM VENCIMENTO PARA 18/06;1650.0;5264;20686.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
30;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 27 - BOLETO COM VENCIMENTO PARA 18/06;2880.0;5265;20649.0;REALIZADA;NORMAL;05/06/2024;07/06/2024;SERVICO/PRODUTO;1857;APROVADA
841;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 24 - BOLETO COM VENCIMENTO PARA 18/06;480.0;5267;20687.0;REALIZADA;NORMAL;05/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
821;OBRA;CONSULTORIA;FERNANDO FELIPE RODRIGUES JUNIOR ;;NF 25-E;6000.0;5269;20638.0;REALIZADA;NORMAL;05/06/2024;07/06/2024;SERVICO/PRODUTO;1856;APROVADA
821;;;;;NF 26-E;6000.0;5270;20639.0;REALIZADA;NORMAL;05/06/2024;07/06/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;43294.0;LINK DOS MATERIAIS ENVIADO POR EMAIL;394.0;5272;20849.0;PENDENTE;NORMAL;06/06/2024;18/06/2024;COMPRA;1856;APROVADA
30;AQUISI��O ;LIMPEZA;BMA COM PROD AROM E LOC EQUIP EIRELI ;6993.0;NF 6993 - DEPOSITO PARA 20/06;200.0;5277;20652.0;REALIZADA;NORMAL;06/06/2024;07/06/2024;SERVICO/PRODUTO;1857;APROVADA
9;PREVENTIVO;COMBATE DE INC�NDIO;CONFIANCA EXTINTORES DE INCENDIO LTDA;2024464.0;NF 2024/464 - DEPOSITO PARA 20/06;750.0;5279;20641.0;REALIZADA;NORMAL;06/06/2024;07/06/2024;SERVICO/PRODUTO;1857;APROVADA
8;PREVENTIVO;COMBATE DE INC�NDIO;CONFIANCA EXTINTORES DE INCENDIO LTDA;2024463.0;NF 2024/463 - DEPOSITO PARA 20/06;750.0;5280;20642.0;REALIZADA;NORMAL;06/06/2024;07/06/2024;SERVICO/PRODUTO;1857;APROVADA
821;OBRA;AR CONDICIONADO;VIA CLIMA;;NF 3863 - PAGAMNETO PARA 07/06/2024;25305.01;5281;20646.0;REALIZADA;NORMAL;06/06/2024;07/06/2024;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;AR CONDICIONADO;VIA CLIMA;2254.0;;59281.99;5294;20678.0;;;07/06/2024;10/06/2024;NAO TEM PEDIDO;1853;APROVADA
1;AQUISI��O ;LIMPEZA;BMA COM PROD AROM E LOC EQUIP EIRELI ;7078.0;NF 7078 - DEPOSITO PARA 20/06;200.0;5295;20645.0;REALIZADA;NORMAL;07/06/2024;07/06/2024;SERVICO/PRODUTO;1857;APROVADA
25;PREVENTIVO;EQUIPAMENTOS DOMESTICOS ;24 FILTROS BEBEDOUROS E PURIFICADORES DE AGUA LTDA;3179.0;NF 3179 - BOLETO PARA 03/07;132.0;5296;20690.0;REALIZADA;NORMAL;07/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
19;PREVENTIVO;LIMPEZA VITRINE ;VITRILIMP LIMPEZA DE VIDROS E FACHADAS LTDA;;NF 21164 - BOLETO COM VENCIMENTO PARA 10/06;150.0;5301;20655.0;REALIZADA;NORMAL;07/06/2024;07/06/2024;SERVICO/PRODUTO;1857;APROVADA
13;PREVENTIVO;AR CONDICIONADO;CONTROL AIR ENGENHARIA;;NF 27056 - DEPOSITO PARA 01/07;262.53;5306;20759.0;REALIZADA;NORMAL;10/06/2024;14/06/2024;SERVICO/PRODUTO;1857;APROVADA
25;CORRETIVO;EQUIPAMENTOS DOMESTICOS ;24 FILTROS BEBEDOUROS E PURIFICADORES DE AGUA LTDA;;NF 3179 - BOLETO PARA 03/07;132.0;5307;20725.0;REALIZADA;NORMAL;10/06/2024;11/06/2024;SERVICO/PRODUTO;1857;APROVADA
9;PREVENTIVO;MONITORAMENTO;ROMMA SISTEMAS;;NF 98250 - BOLETO COM VENCIMENTO PARA 10/06;334.3;5309;20664.0;REALIZADA;NORMAL;10/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;PREVENTIVO;INDUSTRIAL;SSJ SOLUCOES EM SERVI�OS EMPRESARIAIS LTDA ;;NF 866 - BOLETO PARA  20/06;703.5;5314;20688.0;REALIZADA;NORMAL;10/06/2024;10/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;GRAFICA;BR COPIAS;;;52.0;5315;21152.0;REALIZADA;NORMAL;10/06/2024;01/07/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;CIVIL;BAZAR DAS TINTAS;;NF 51216 - BOLETO PARA 05/07;348.0;5316;20829.0;REALIZADA;NORMAL;10/06/2024;18/06/2024;SERVICO/PRODUTO;1857;APROVADA
605;CORRETIVO;VIDRACARIA ;SANDOVAL OLIVEIRA SANTOS;1354.0;NF 1354 - VENCIMENTO PARA 25/06;693.0;5318;20830.0;REALIZADA;NORMAL;10/06/2024;18/06/2024;SERVICO/PRODUTO;1857;APROVADA
9;CORRETIVO;ELETRICA;MARCO AURELIO DA SILVA;;NF 40 - VENCIMENTO PARA 20/06;380.0;5319;20781.0;REALIZADA;NORMAL;10/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
821;OBRA;PARTICULAR DO RICARDO;SONORITHA LTDA ;;NF 57 - PAGAMENNTO DIVIDIDO EM 5X;48340.0;5333;20751.0;REALIZADA;ALTA;11/06/2024;13/06/2024;SERVICO/PRODUTO;1856;APROVADA
841;;;;;NF 996 - PAGA (REF AO PATIO HIGIENOPOLIS);50000.0;5340;20758.0;REALIZADA;NORMAL;11/06/2024;14/06/2024;SERVICO/PRODUTO;1856;APROVADA
1;AQUISI��O ;;;63427.0;SEGUIR A COMPRA ATRAVES DO LINK ENVIADO POR EMIAL;1194.64;5345;20977.0;PENDENTE;NORMAL;12/06/2024;21/06/2024;COMPRA;1856;APROVADA
8;PREVENTIVO;LIMPEZA VITRINE ;ALDO RIBEIRO DE ALMEIDA;;NF 769 - VENCIMENTO PARA 25/06;380.0;5347;20832.0;REALIZADA;NORMAL;11/06/2024;18/06/2024;SERVICO/PRODUTO;1857;APROVADA
9;PREVENTIVO;LIMPEZA VITRINE ;ALDO RIBEIRO DE ALMEIDA;;NF 770 - VENCIMENTO PARA 25/06;730.0;5348;20833.0;REALIZADA;NORMAL;12/06/2024;18/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;CORRETIVO;PROJETO;PNK AUTOMACAO E SOLUCOES ELETRICAS LTDA;;NF 306 - DEPOSITO PARA 26/06;12250.0;5350;20788.0;REALIZADA;NORMAL;12/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;24.0;NF 024 - BOLETO PARA 24/06;4700.0;5351;20786.0;REALIZADA;NORMAL;12/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
605;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 30 - BOLETO PARA 24/06;680.0;5353;20787.0;REALIZADA;NORMAL;12/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
841;PREVENTIVO;ZELADORIA;FLAVIO BARBOSA PASCOAL;;NF 192 - BOLETO PARA 30/06;1050.0;5354;20835.0;REALIZADA;NORMAL;12/06/2024;18/06/2024;SERVICO/PRODUTO;1857;APROVADA
13;CORRETIVO;MANUTENCAO ;CARLOS ANDRE FERREIRA DA SILVA;;NF 16 - DEPOSITO PARA 19/06;1585.0;5355;20757.0;REALIZADA;NORMAL;12/06/2024;14/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;;STUDIO MICKEY PRESENTES FINOS LTDA ;258184.0;NF 258184 - PAGAMENTO VIA PIX JA REALIZADO.;3459.0;5359;20745.0;REALIZADA;NORMAL;12/06/2024;13/06/2024;SERVICO/PRODUTO;1857;APROVADA
821;OBRA;MATERIAIS;VB MATERIAIS DE CONTRUCAO LTDA;4013.0;NF 4013 - BOLETO PARA 21/06;3868.68;5360;20765.0;REALIZADA;NORMAL;12/06/2024;14/06/2024;SERVICO/PRODUTO;1857;APROVADA
25;;;;123800.0;LINK DOS MATERIAIS ENVIADO POR EMAIL;733.4;5364;21088.0;PENDENTE;NORMAL;13/06/2024;26/06/2024;COMPRA;1856;APROVADA
19;AQUISI��O ;;;19532.0;SEGUIR CONFORME O LINK DO EMAIL.;1458.0;5367;20768.0;PENDENTE;ALTA;13/06/2024;14/06/2024;COMPRA;1857;APROVADA
25;PREVENTIVO;MONITORAMENTO;EMIVE PATRULHA 24 HORAS LTDA;;O BOLETO SERA ENCAMINHADO ASSIM QUE RECEBIDO.;292.02;5374;20874.0;REALIZADA;NORMAL;13/06/2024;19/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;CIVIL;BAZAR DAS TINTAS;51216.0;NF 51216 - BOLETO PARA 05/07;348.0;5376;20795.0;REALIZADA;NORMAL;13/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
25;PREVENTIVO;JARDINAGEM;CASA DO JARDIM E JARDINAGEM LTDA;;NF 97 - BOLETO PARA 01/07;1615.25;5378;20793.0;REALIZADA;NORMAL;13/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
13;;;;547624.0;SEGUIR O MODELO ENVIADO POR EMAIL;699.9;5388;21006.0;PENDENTE;NORMAL;13/06/2024;24/06/2024;COMPRA;1856;APROVADA
1;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2738 - DEPOSITO PARA 01/07;3000.0;5401;20962.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
402;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2739 - DEPOSITO PARA 01/07;2000.0;5402;20963.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2740 - DEPOSITO PARA 01/07;800.0;5403;20964.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
841;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2741 - DEPOSITO PARA 01/07;900.0;5404;20965.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
607;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2742 - DEPOSITO PARA 01/07;180.0;5405;20966.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
2;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2743 - DEPOSITO PARA 01/07;250.0;5406;20967.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
605;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2744 - DEPOSITO PARA 01/07;180.0;5408;20968.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
30;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2745 - DEPOSITO PARA 01/07;1100.0;5409;20969.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
14;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2746 - DEPOSITO PARA 01/07;270.0;5410;20970.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
5;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2747 - DEPOSITO PARA 01/07;500.0;5411;20971.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
23;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2748 - DEPOSITO PARA 01/07;400.0;5412;20972.0;REALIZADA;NORMAL;14/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;PREVENTIVO;DEDETIZACAO;D.D COOPER DEDETIZADORA ;;NF 3866 - DEPOSITO PARA 01/07;3068.85;5420;20790.0;REALIZADA;NORMAL;14/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
402;PREVENTIVO;DEDETIZACAO;D.D COOPER DEDETIZADORA ;;NF 3865 - DEPOSITO PARA 01/07;3068.85;5422;20792.0;REALIZADA;NORMAL;14/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
821;OBRA;PARTICULAR DO RICARDO;VB MATERIAIS DE CONTRUCAO LTDA;4113.0;NF 4113 - BOLETO PARA 02/07;13095.48;5423;21149.0;REALIZADA;NORMAL;14/06/2024;01/07/2024;SERVICO/PRODUTO;1857;APROVADA
841;OBRA;COMBATE DE INC�NDIO;SYSTEMAIR TRAYDUS CLIMATIZACAO INDUSTRIA E COMERCIO LTDA;10899.0;SEGUIR A COMPRA CONFORME DESCRITO NO EMAIL;5590.0;5450;20904.0;PENDENTE;NORMAL;17/06/2024;26/07/2024;COMPRA;1857;APROVADA
25;PREVENTIVO;MONITORAMENTO;EMIVE PATRULHA 24 HORAS LTDA;;NF 179898 - BOLETO PARA 01/07;292.02;5452;20828.0;REALIZADA;NORMAL;15/06/2024;18/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;LIMPEZA;BMA COM PROD AROM E LOC EQUIP EIRELI ;8298.0;NF 7078 - VENCIMENTO PARA 27/06;200.0;5459;20803.0;REALIZADA;NORMAL;17/06/2024;17/06/2024;SERVICO/PRODUTO;1857;APROVADA
13;CORRETIVO;MANUTENCAO ;CARLOS ANDRE FERREIRA DA SILVA;;NF 17 - DEPOSITO PARA 28/06;2300.0;5463;20872.0;REALIZADA;NORMAL;17/06/2024;19/06/2024;SERVICO/PRODUTO;1857;APROVADA
8;CORRETIVO;ELETRICA;MARCO AURELIO DA SILVA;;NF 42 - VENCIMENTO PARA 28/06;580.0;5497;20894.0;REALIZADA;NORMAL;19/06/2024;19/06/2024;SERVICO/PRODUTO;1857;APROVADA
11;CORRETIVO;ELETRICA;AGNALDO PAULA CAMPOS;;NF 2033 - VENCIMENTO PARA 28/06;350.0;5498;20933.0;REALIZADA;NORMAL;19/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
25;CORRETIVO;MARCENARIA;JOAO CARLOS GUIMARAES;;NF 20 - DEPOSITO PARA 01/07;180.0;5499;20934.0;REALIZADA;NORMAL;19/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
841;OBRA;COMBATE DE INC�NDIO;ANDERSON PEREIRA DA SILVA;;NF 302 - VENCIMENTO PARA 02/07;8000.0;5500;20893.0;REALIZADA;NORMAL;19/06/2024;19/06/2024;SERVICO/PRODUTO;1857;APROVADA
24;;;;60443.0;LINK DOS MATERIAS ENVIADO POR EMAIL;563.75;5507;21086.0;PENDENTE;NORMAL;19/06/2024;26/06/2024;COMPRA;1856;APROVADA
1;AQUISI��O ;AR CONDICIONADO;;2120.0;SEGUIR A COMPRA CONFORME DESCRITO NO EMAIL.;334.0;5510;21018.0;PENDENTE;NORMAL;19/06/2024;24/06/2024;COMPRA;1857;APROVADA
19;;;;;;33.85;5514;21166.0;PENDENTE;NORMAL;19/06/2024;01/07/2024;COMPRA;1856;APROVADA
24;PREVENTIVO;LIMPEZA VITRINE ;TOP GLASS VITRINE LTDA;;NF 344 - DEPOSITO PARA 01/07;500.0;5521;20942.0;REALIZADA;NORMAL;20/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
25;PREVENTIVO;LIMPEZA VITRINE ;TOP GLASS VITRINE LTDA;;NF 345 - DEPOSITO PARA 01/07;650.0;5522;20943.0;REALIZADA;NORMAL;20/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;CORRETIVO;CIVIL;FABIO CLEMENTE COSTA;;NF 48 - PAGAMENTO PARA 04/07;1200.0;5524;20952.0;REALIZADA;NORMAL;20/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;CIVIL;BAZAR DAS TINTAS;51376.0;NF 51376 - BOLETO PARA 17/07;120.36;5525;20946.0;REALIZADA;NORMAL;20/06/2024;21/06/2024;SERVICO/PRODUTO;1857;APROVADA
13;PREVENTIVO;LIMPEZA VITRINE ;DIEGO ALEXANDRE ALVES MARTINS;;NF 280 - PAGAMENTO PARA 05/07;210.0;5533;21024.0;REALIZADA;NORMAL;20/06/2024;25/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;MATERIAIS P/ MANUT.;;135070.0;LINK DOS MATERIAIS ENVIADOS POR EMAIL;2925.02;5538;21094.0;PENDENTE;NORMAL;20/06/2024;26/06/2024;COMPRA;1856;APROVADA
1;AQUISI��O ;MOVEIS ;;2199.0;LINK ENVIADO POR EMAIL;3890.0;5543;20999.0;PENDENTE;ALTA;20/06/2024;01/07/2024;COMPRA;1856;APROVADA
1;AQUISI��O ;MOBILIA;MAD ART EM MOVEIS LTDA;25.0;NF 025 - BOLETO COM VENCIMENTO PARA 04/07;5600.0;5552;20996.0;REALIZADA;NORMAL;21/06/2024;24/06/2024;SERVICO/PRODUTO;1857;APROVADA
9;CORRETIVO;EQUIPAMENTOS DOMESTICOS ;ROBSON RODRIGUES NOGUEIRA ;;NF 50 - DEPOSITO PARA 27/06;450.0;5556;20985.0;REALIZADA;NORMAL;21/06/2024;24/06/2024;SERVICO/PRODUTO;1857;APROVADA
9;CORRETIVO;ELETRICA;MARCO AURELIO DA SILVA;;NF 43 - PAGAMENTO PARA 04/06;250.0;5557;20986.0;REALIZADA;NORMAL;21/06/2024;24/06/2024;SERVICO/PRODUTO;1857;APROVADA
1;AQUISI��O ;AMOSTRAS;RGCK COMUNICACAO LTDA;583.0;NF 583 - DEPOSITO PARA 26/06;280.0;5571;21047.0;REALIZADA;NORMAL;21/06/2024;25/06/2024;SERVICO/PRODUTO;1857;APROVADA
821;OBRA;PARTICULAR DO RICARDO;COLETA ENTULHO MIMO ;;NF 12050/A1 - PAGAMENTO PARA 25/06/2024;1080.0;5574;21005.0;REALIZADA;NORMAL;21/06/2024;24/06/2024;SERVICO/PRODUTO;1856;APROVADA
